text,true_label,predicted_label,prob_fake,source_dataset,length_bin
"hillary clinton and donald trump ushered the 2016 presidential campaign into a new phase tonight, and they did it with plenty of barbs. the two candidates faced off in their first general election debate at hofstra university in long island, new york, in front of what was expected to be a historic number of television viewers. here are 10 moments that mattered at the first general election presidential debate: 1. nominees started off on a friendly note but no escaping the sarcasm hillary clinton and donald trump have lobbed insults at each other from far away for months, but tonight they tried to start their highly anticipated face off on a genteel note, although the mutual contempt was just below the surface. when clinton walked out in a red pantsuit and trump in a blue tie -- the opponents’ trading traditional party colors -- the two shook hands and clinton said, “how are you, donald?” perhaps trying to throw him off at the top with a warm greeting. shortly after the debate began, trump talked about overseas trade deals, saying, “but in all fairness to secretary clinton,” before stopping himself and turning to his opponent and saying, “yes, is that ok? good. i want you to be very happy. it's very important to me.” he seemed to be referring to his addressing her as “secretary clinton,” although it wasn’t completely clear during the moment. 2. personal attacks came early clinton was first to go on the attack during tonight’s debate, taking aim at trump’s business roots by claiming he borrowed $14 million from his father to start his real estate business. “donald was very fortunate in his life and that's all to his benefit. he started his business with $14 million, borrowed from his father, and he really believes that the more you help wealthy people, the better off we'll be and that everything will work out from there. i don't buy that. i have a different experience,” clinton said, before expanding on her father’s work as a drapery maker. trump responded to that personal claim rather than addressing her subsequent remarks that he believes in “trumped up, trickle-down” economics. “for one thing, and before we start on that, my father gave me a very small loan in 1975 and i built it into a company that's worth many, many billions of dollars,” trump said. 3. trading barbs over trade voters saw the first fiery moment of the debate when the two candidates sparred over the trans-pacific partnership trade deal. trump accused clinton of supporting tpp, the proposed trade agreement between the united states and 11 other countries along the pacific rim. “and now you want to approve trans-pacific partnership. you were totally in favor of it,” trump said. clinton fired back, “well, that is just not accurate. i was against it once it was finally negotiated and the terms were laid out.” trump then pointed to clinton’s once referring to tpp as the “gold standard of trade deals.” “well, donald, i know you live in your own reality, but that is not the facts,” clinton said. clinton promoted tpp as secretary of state under president obama, who is pushing the trade deal. while speaking in australia in november 15, 2012, clinton said, ""tpp sets the gold standard in trade agreements to open free, transparent, fair trade, the kind of environment that has the rule of law and a level playing field.” clinton came out against the trade deal october of last year, saying that “what i know about it as of today i am not in favor of what i have learned about it.” 4. trump asks ‘why not’ blame all the world’s problems on clinton less than 30 minutes into the debate, trump went after clinton, attacking her on trade, isis, taxes, the economy and more. clinton quipped: ""i have a feeling by the end of this evening i'm going to be blamed for everything that's ever happened.” trump didn’t miss a beat, saying to his opponent: “why not?” clinton responded: ""why not? yeah. why not? just join the debate by saying more crazy things. now, let me say this—“ trump interjected: ""there's nothing crazy about not letting our companies bring their money back into the country,” before the moderator reminded trump, ""this is secretary clinton's two minutes, please."" drew angerer/getty images 5. trump hit over not releasing tax returns trump clashed with his democratic rival over his decision not to release his tax returns. “i don't mind releasing. i'm under a routine audit and it will be released,” he said. trump went on to tout his disclosure of a different federally mandated form required by the u.s. office of government ethics of everyone from presidential candidates to the postmaster general. trump then pivoted to attack clinton over her private email server. “i will release my tax returns against my lawyer's wishes when she releases her 33,000 e-mails that have been deleted,” he said. “i think you've just seen another example of bait and switch here. for 40 years, everyone running for president has release their tax returns,” she said. “you got to ask yourself: why won't he release his tax returns? “maybe he doesn't want the american people, all of you watching tonight, to know that he's paid nothing in federal taxes,” she said. 6. the birther issue gets on the main stage moderator lester holt asked trump “what took you so long” to acknowledge that president obama was born in the united states, bringing the republican nominee’s recent turnaround on an issue that was central to his public positions for years. at first, trump claimed that two clinton aides were the ones who initially looked into barack obama’s birth certificate during the 2008 campaign -- a claim that he has made before -- and then said that he was “satisfied” with when obama released his birth certificate. holt noted that obama released his longform birth certificate in 2011, but trump continued to raise questions about it’s authenticity until 2015. “nobody was pressing it, nobody was caring much about it,” trump said, referencing the years between the release and trump’s decision this month to acknowledge obama was born in america. “i figured you'd ask the question tonight, of course. but nobody was caring much about it. but i was the one that got him to produce the birth certificate, and i think i did a good job.” paul j. richards/afp/getty images 7. clinton defends being ‘prepared’ when trump questions her time off the trail trump was talking about crime in the inner cities when he said, “i’ve been all over the place. you decided to stay home and that's ok,” seeming to jab clinton for leaving the campaign trail in recent days to prepare for tonight’s faceoff. ""i think donald just criticized me for preparing for this debate,” clinton said. ""and, yes, i did. and you know what else i prepared for? i prepared to be president. and i think that's a good thing.” throughout the debate, clinton tried to portray trump as unprepared and unwilling to do the hard work to prepare for the presidency. she also hit back against an attack he regularly makes on the campaign trail: that she doesn't stump as much as he does because she doesn't have his endurance. 8. stop and frisk becomes a big point of discussion trump’s support of stop and frisk, a controversial tactic once heavily used by the new york police department, was discussed at length during the debate. “stop and frisk had a tremendous impact on the safety of new york city. tremendous beyond belief. so when you say it has no impact, it really did, it had a very very big impact,” trump said. trump said that the tactic was not deemed unconstitutional -- which it was -- and added instead that “it went before a judge who was a very against-police judge.” “they would have won an appeal,” he said, noting that there was no appeal. trump and clinton went on to debate various crime rates in cities like chicago and new york for nearly 10 minutes of the debate. 9. trump and the iraq war under the microscope toward the end of the debate, holt corrected trump on whether he supported the war in iraq before it started. “i did not support the war in iraq,” trump said. ""that is a mainstream media nonsense put out by her because she frankly i think the best person in her campaign is mainstream media.” holt corrected him, saying, “the record shows otherwise.” the only time trump seems to have spoken about the war publicly before it started was to howard stern in 2002 and seemed to support the invasion. stern asked trump, “are you for invading iraq?"" trump appeared to hesitate, responding, “yeah, i guess so. i wish the first time it was done correctly.” despite the attempt to correct him, trump continued to stress he was against the war, saying, “the record shows that i am right.” 10. sparring over stamina holt asked trump about when he once said that clinton does not have a “presidential look,” asking trump what he meant by that. trump pivoted to attack her “stamina.” ""she doesn't have the look, she doesn’t have the stamina,” trump said. ""i said she doesn't have the stamina. and i don't believe she does have the stamina. to be president of this country, you need tremendous stamina.” trump has been hitting clinton on her stamina and strength on the campaign trail for months, but tonight clinton tried to shut that line of attack down. ""well, as soon as he travels to 112 countries and negotiates a peace deal, a cease-fire, a release of dissidents, an opening of new opportunities and nations around the world, or even spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina,” clinton said. she also attempted to remind voters of some of the more controversial things he has said about women: ""one thing lester, he tried to switch from looks to stamina,” clinton said. ""but this is a man who has called women pigs, slobs and dogs. and someone who has said pregnancy is an inconvenience to employers. who has said women don't deserve equal pay unless they do as good a job as men.”",0,1,0.5996078252792358,fakenewsnet,>=5000
"says donald trump thinks that climate change is a hoax, invented by the chinese.",0,1,0.6012635827064514,liar,50-100
says he opposed $716 billion cut to medicare.,0,1,0.5083503127098083,liar,0-50
"says if congress doesnt avoid the sequester, tens of thousands of parents will have to scramble to find child care for their kids.",0,1,0.6237227320671082,liar,100-200
"the baucus health care bill would require taxes on medical devices such as x-ray machines, female condoms, hiv tests and surgical needles.",0,1,0.6578900218009949,liar,100-200
says david dewhurst explicitly advocated a guest worker program for all illegal immigrants.,0,1,0.6028296947479248,liar,50-100
the best evidence is that you lose -- if you use marijuana as a teenager regularly -- eight iq points.,0,1,0.5957585573196411,liar,100-200
the house zika bill limits access to birth control services needed to help curb the spread of the virus in puerto rico.,0,1,0.6249682307243347,liar,100-200
says dan patrick proposed arizona-style show-me-your-papers legislation.,0,1,0.6475152373313904,liar,50-100
ronald reagan did amnesty.,0,1,0.5984835028648376,liar,0-50
"after initially agreeing with republicans on an amount for zika funding, democrats derailed it.",0,1,0.5093151330947876,liar,50-100
says bernie sanders voted for regime change with respect to libya.,0,1,0.6077006459236145,liar,50-100
u.s. rep. connie mack voted to raise his own pay several times.,0,1,0.6529809236526489,liar,50-100
"as a senator, hillary clinton has her name on three laws in eight years.",0,1,0.562184751033783,liar,50-100
state lawmakers are spending taxpayer money for parking that billionaire arthur blank could build while paying some state employees so little they are on food stamps.,0,1,0.5244459509849548,liar,100-200
says pope francis took the name of a saint who basically reached out to muslims.,0,1,0.6247418522834778,liar,50-100
"as a candidate, president obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.",0,1,0.6062765717506409,liar,200-500
we [the city of atlanta] are overbuilt on housing.,0,1,0.5042599439620972,liar,50-100
"says that in curry county, if you make a 911 call youre likely to wait for an hour for a response.",0,1,0.6219334602355957,liar,50-100
says barack obama and hillary clinton are responsible for leading america into a deal that will arm iran.,0,1,0.6636674404144287,liar,100-200
"attorney general mccollum, speaker-designate cannon, senate president-designate haridopolos and i stood up to governor crist and worked to remove jim greer as chairman because of his mismanagement of the party.",0,1,0.6038188338279724,liar,200-500
"romney failed to take action against ""sanctuary cities"" in massachusetts.",0,1,0.5650286674499512,liar,50-100
the pope and donald trump and tammy baldwin all agree on eliminating the carried-interest tax break.,0,1,0.5788551568984985,liar,100-200
says scott walker gave $6 million in tax breaks to a corporation and told them that they can keep that money even if they lay off half their workforce.,0,1,0.5944983959197998,liar,100-200
you've heard endlessly about waterboarding. it happened to three terrorists.,0,1,0.5865924954414368,liar,50-100
"a mortgage buyback plan is ""my proposal, it's not sen. obama's proposal, it's not president bush's proposal.""",0,1,0.5961726307868958,liar,100-200
"says president barack obama has amended, delayed, or repealed 19 components of his very own (health care) law.",0,1,0.6440627574920654,liar,100-200
says paul workman authored legislation providing amnesty for illegal immigrants.,0,1,0.6315107941627502,liar,50-100
"if you want to talk firsts for bush, this was the first time in american history that a president took us into a war and cut taxes.",0,1,0.5898579359054565,liar,100-200
"in texas, schools do not even have to teach sex education.",0,1,0.5369781851768494,liar,50-100
"atlanta mayor kasim reed became a city resident in the last annexation, opening the door to his candidacy.",0,1,0.5141673684120178,liar,100-200
mike huckabee raised taxes on dog groomers!,0,1,0.5255292057991028,liar,0-50
most of the newspapers that endorsed alex sink also endorsed barack obama.,0,1,0.5365567803382874,liar,50-100
says bernie sanders wants higher standards for toy guns than real guns.,0,1,0.5140967965126038,liar,50-100
"barack obama's health care plan ""would leave 15-million americans out.""",0,1,0.6561586856842041,liar,50-100
"says in washington, d.c., sen. richard burr took millions from special interests, went there and cashed in, voted to cut (his) own taxes and raise taxes on working folks.",0,1,0.5722437500953674,liar,100-200
under the obama economy ... utility bills are higher.,0,1,0.5772414207458496,liar,50-100
says the central ohio human trafficking task force is the first task force of its kind in central ohio,0,1,0.5051237344741821,liar,100-200
"hillary clinton ""agreed with (john mccain) on voting for the war in iraq.""",0,1,0.5997869372367859,liar,50-100
"says a gun bill before the senate would make it a federal felony to leave town for more than seven days, and leave someone else at home with your firearms.",0,1,0.5520855188369751,liar,100-200
"story highlights a protester pied sacramento's mayor in the face at a charity event wednesday the two scuffled afterward, and the protester was taken to a hospital for stitches (cnn) kevin johnson -- the nba star-turned-sacramento mayor -- was pied in the face by a man at a charity dinner wednesday night at the high school he once attended. but the pie-thrower appeared to get the worst of it. sean thompson, 32, approached the mayor, pulled a pie out of the bag and shoving it in his face -- setting off a short scuffle, in which johnson punched thompson in the face several times, according to witnesses descriptions of the scuffle in local media reports ""there was an altercation that occurred after he got the pie in the face,"" sgt. bryce heinlein, a sacramento police spokesman, told cnn. ""there were some punches thrown, and then the subject was quickly taken to the ground by one of the officers that is on the mayor's security detail"" and some event attendees, heinlein said. read more",0,1,0.5226644277572632,fakenewsnet,500-5000
says mitt romney flip-flopped on an assault weapons ban.,0,1,0.5421876311302185,liar,50-100
"now, i also support the bush tax cuts. sen. mccain voted against them originally. he now believes they should be made permanent. i'm glad he agrees they should be made permanent.",0,1,0.5964244604110718,liar,100-200
"instead of fighting isis, (the saudis) have focused more on a campaign to oust iran-backed houthi rebels in yemen.",0,1,0.5080690979957581,liar,100-200
most ags dont go to court..,0,1,0.5793600082397461,liar,0-50
says a 1915 referendum on womens right to vote went down in new jersey. and it took the legislature to pass it.,0,1,0.6185780763626099,liar,100-200
president obama in november of last year wiped away (a program) that allows for shared fingerprinting for those who are behind bars so you know who is here legally and illegally.,0,1,0.5262282490730286,liar,100-200
attorney general eric holders own justice department precleared the voting changes in the 2011 law about early voting in florida.,0,1,0.5921019911766052,liar,100-200
on support for gay marriage.,0,1,0.6337917447090149,liar,0-50
"obamacare will provide coverage for abortions, despite the presidents commitment that it would not.",0,1,0.6556176543235779,liar,50-100
women in barack obamas white house are earning less than men.,0,1,0.5394535660743713,liar,50-100
says (clinton) called president assad a reformer. she called assad a different kind of leader.,0,1,0.6371381282806396,liar,50-100
says politifact has said he kept a campaign promise to toughen ethics rules.,0,1,0.5935647487640381,liar,50-100
"unlike marijuana, medical cannabis oil cannot get you high.",0,1,0.551681637763977,liar,50-100
says donald trumps position isto roll back all of the financial regulations passed after the financial crisis.,0,1,0.5277600884437561,liar,100-200
"lizbeth benacquisto broke election law 105 times, hiding special interest contributors.",0,1,0.5776814818382263,liar,50-100
saysdonald trump called pregnant employees an inconvenience.,0,1,0.5951995253562927,liar,50-100
91% of suspected terrorists who attempted to buy guns in america walked away with the weapon they wanted.,0,1,0.5751793384552002,liar,100-200
says the nike bill is not a tax break ... this does not lower the taxes that nike will pay nor does it prevent the legislature from raising those taxes in the future.,0,1,0.6080904006958008,liar,100-200
deepwaters own testimony . . . is they said theyll create six jobs.,0,1,0.5780421495437622,liar,50-100
"doctors, nurses, hospitals, even the pharmaceutical industry, (and) aarp say that health reform makes sense to do.",0,1,0.5662238597869873,liar,100-200
"says apple ceo steve jobs told president obama that the company moved factories to china because it needed 30,000 engineers.",0,1,0.6356415152549744,liar,100-200
says scott brown voted to give oil companies big tax breaks.,0,1,0.6163126230239868,liar,50-100
cory gardner is sponsoring a bill to ban all abortions right now.,0,1,0.6194470524787903,liar,50-100
"we understand that this heroin is primarily coming from mexico, over the border.",0,1,0.5277303457260132,liar,50-100
"under a wisconsin bill, minor offenses such as violating pet leash laws, seat belt laws, parking infractions, etc., would now be arrestable offenses.",0,1,0.5770670175552368,liar,100-200
says deborah ross supports the iran nuclear deal and the ransom it paid for hostages.,0,1,0.6046246290206909,liar,50-100
"says the federal government could save $175,587 by eliminating a study of the connection between cocaine and risky sex habits of the japanese quail.",0,1,0.5660333037376404,liar,100-200
savannah is home to the fastest-growing port in the nation.,0,1,0.5020036697387695,liar,50-100
were borrowing 20% of (the federal) budget.,0,1,0.5148916840553284,liar,0-50
i don't think that rudy or fred or john mccain support the marriage amendment.,0,1,0.62581467628479,liar,50-100
says gop congressional candidate scott jones wants to build a wall. he wants to round people up and deport folks.,0,1,0.6128670573234558,liar,100-200
"after a federal inquiry corroborated hillary clinton on whitewater, the next day, there was nothing in the media about it.",0,1,0.5754813551902771,liar,100-200
"requiring photo id would keep about 200,000 missourians from voting.",0,1,0.6017566323280334,liar,50-100
"trade deals are negotiated in secret and, unlike corporate interests,politicians never invite the leaders of the afl-cio or steelworkers or the mine workers to come in and sit down in these meetings.",0,1,0.5540687441825867,liar,100-200
sharron angle voted to protect sex offenders.,0,1,0.5526695251464844,liar,0-50
"you dont see norway losing population, and its taxes are astronomical.",0,1,0.5492221713066101,liar,50-100
"fences have not worked. the great wall of china, the berlin wall. that's not good among peoples, especially friends like the united states and mexico.",0,1,0.5735636949539185,liar,100-200
republican ideas on health care dont give people an option to even enroll in something that they can afford.,0,1,0.5807260274887085,liar,100-200
"most federal employees do not have collective bargaining for benefits, nor for pay.",0,1,0.5420246720314026,liar,50-100
says carbon monoxide is still employed to euthanize dogs and cats in 29 texas animal shelters.,0,1,0.5051756501197815,liar,50-100
president obama has said he is going to cut veterans benefits.,0,1,0.6290642023086548,liar,50-100
"whether you like to admit it or not, half our general revenue goes to education.",0,1,0.6336895227432251,liar,50-100
says the high-speed rail project provides short-term jobs.,0,1,0.6004484295845032,liar,50-100
said he opposed every budget republican and democrat.,0,1,0.5081937909126282,liar,50-100
says george lemieux was one of two republicans who voted for president barack obamas jobs bill.,0,1,0.571547269821167,liar,50-100
children who witness domestic violence are twice as likely to commit it themselves.,0,1,0.5387614369392395,liar,50-100
an amendment inserted by lawmakers into the state budget exempts scientific researchers from all state animal cruelty laws.,0,1,0.5864322781562805,liar,100-200
kasim reed has kept every promise he made as a candidate.,0,1,0.5176584124565125,liar,50-100
"the affordable care act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.",0,1,0.5733535885810852,liar,100-200
"the reason why cubans dont have access to 21st century telecommunications like smart phones, like access to the internet is because it is illegal in cuba.",0,1,0.6295920014381409,liar,100-200
"says marco rubio opposes immigration reform. worse, rubio supports donald trump. his plan would deport 800,000 children, destroying families.",0,1,0.6328169107437134,liar,100-200
"this generation, on average, is starting their careers, if theyve been to a four-year college, with just under $30,000 in debt.",0,1,0.5061468482017517,liar,100-200
on tax breaks for businesses,0,1,0.5867028832435608,liar,0-50
says craig huey called planned parenthood a murder mill.,0,1,0.6468149423599243,liar,50-100
"lester holt, who anchors ""nbc nightly news,"" will be the moderatorfor the first debate. | getty everything you need to know about trump and clinton’s first 2016 presidential debate when is the first general election presidential debate? the first general election presidential debate of 2016 will be held at hofstra university in hempstead, new york on sept. 26. story continued below what time is the debate and how long is it? the debate will start at 9:00 p.m. eastern time and run for 90 minutes without commercial breaks. how can i watch the debate? it will be broadcast on all of the major television networks, as well as the websites for major cable news channels and c-span. who will participate in the debate? former secretary of state hillary clinton and celebrity real estate mogul donald trump. no other candidates qualified. who will moderate the debate? lester holt, who anchors ""nbc nightly news,"" will be the moderator. it’s his second time serving in that role in the 2016 presidential cycle. holt was also a moderator for the democratic primary debate on january 17. on february 15, 2015 holt became the substitute anchor of nbc nightly news after brian williams was suspended. four months later he became the permanent anchor. what is the format of the debate? the debate will be divided into six segments of 15 minutes each. each segment will start with a question from holt, after which each candidates will have two minutes for an initial response and then will be allowed to respond to each other. on monday, the commission on presidential debates announced the tentative topics for the debate: “america's direction,” “achieving prosperity,” and “securing america.” the topics are subject to change based on news developments, according to the commission. why aren't jill stein or gary johnson participating in the debate? libertarian party presidential nominee gary johnson and green party presidential nominee jill stein were not invited by the presidential debate commission. the commission said it would only invite candidates that averaged 15 percent in five national polls it selected. neither johnson nor stein made that threshold. what's at stake for hillary clinton? the debate is clinton’s chance to turn the page on a few weeks during which trump has eaten much of the polling lead she built following her convention. clinton’s camp has also been counting on her policy knowledge and debate experience to help her expose trump’s weaknesses, but the democratic candidate also comes in facing higher expectations than trump. what's at stake for donald trump? trump has been accused lacking policy gravitas and self-restraint, and both of those perceived weaknesses could be exposed in a debate, where candidates will be grilled on their familiarity with issues foreign and domestic and be expected to keep composed under rhetorical assault from their opponents. trump has the advantage, however, of low expectations: at several turns in the presidential campaign, even modest pivots away from his bombastic primary style were hailed as pivots to professionalism, and a similar self-restraint — provided he still hits the high notes his supporters are expected — could help him clear the low bar again. what is the most watched debate in presidential history? in 1980 the debate between president jimmy carter and republican presidential nominee ronald reagan garnered a viewership of 80.6 million people, the largest television audience for a debate since nielsen ratings began collecting viewership data in 1976. in 2012, the first general election presidential debate between president barack obama and republican presidential nominee mitt romney attracted about 70 million viewers. what's the most-watched television moment of all time? super bowl xlix in 2015 on nbc is currently the most watched television program in u.s. history, attracting 114 million viewers, according to nbc news. the new england patriots played against the seattle seahawks, winning the game 28-24. still, that pales in comparison to the estimated 600 million people worldwide who watched neil armstrong and buzz aldrin make the first moon landing on july 20, 1969, or the estimated 750 million people worldwide that watched prince charles of wales marry lady diana spencer on july 29, 1981. authors:",0,1,0.6684194803237915,fakenewsnet,500-5000
online voter registration is a more secure way of doing voter registration.,0,1,0.5537716150283813,liar,50-100
"president obama today vetoed a bill that would allow survivors of the 9/11 attacks, along with victims' families, to sue the government of saudi arabia. “i am returning herewith without my approval s. 2040, the ‘justice against sponsors of terrorism act’ (jasta), which would, among other things, remove sovereign immunity in u.s. courts from foreign governments that are not designated state sponsors of terrorism,” obama notes in the veto message. “i have deep sympathy for the families of the victims of the terrorist attacks of september 11, 2001 (9/11), who have suffered grievously. i also have a deep appreciation of these families' desire to pursue justice and am strongly committed to assisting them in their efforts.” the veto comes at the end of a 10-day constitutional window after congress' overwhelming approval of the legislation, setting up a fight that's likely to hand the outgoing president his first veto override. suffering his first veto override so late in his second term would be significant, especially considering the president's high approval ratings relative to the rest of his presidency. by comparison, former president george w. bush was overridden twice during his two terms in office and only in his final two years when his approval rating had plummeted. the last president to make it through a full presidency without a veto override is lyndon b. johnson. if passed into law, the legislation would allow victims of terrorism to sue foreign governments for damages. obama and the white house have argued that language in the bill could potentially compromise the principle of “sovereign immunity,” and put the u.s. government and entities at risk of being sued by other countries. ""overriding the president's veto means that this country will start pursuing a less forceful approach in dealing with state sponsors of terrorism and potentially opens up u.s. service members and diplomats and even companies to spurious lawsuits in kangaroo courts around the world,"" white house press secretary josh earnest explained to reporters today. ""our concern extends not just to the impact this would have on our relationship with saudi arabia, but rather the impact that this could have on the united states' relationship with countries around the world."" but the showdown has also put the obama administration at odds politically with the wishes of countless 9/11 families who argue they haven't had their day in court against all parties responsible for the terror attacks. saudi arabia has itself spoken critically of and personally lobbied against the effort, maintaining it had no role in assisting the 9/11 terrorists. the house and senate each passed the measure by unanimous consent. a veto override requires a two-thirds vote by each chamber, and the white house says it has been working diligently behind the scenes to rally enough democrats to block the override effort. obama's former secretary of state, hillary clinton, has also indicated she would sign the legislation into law if she wins the presidential election.",0,1,0.7280766367912292,fakenewsnet,500-5000
"says john raese said he wants 1,000 laser systems put in the sky, and we need it right now.",0,1,0.5876888036727905,liar,50-100
"current projections indicate that medicare will go bankrupt by 2017, while social security will bottom out by 2037.",0,1,0.5607300996780396,liar,100-200
"the clinton foundation took steps that went above and beyond all legal requirements and, indeed, all standard requirements followed by every other charitable organization.",0,1,0.5255467295646667,liar,100-200
says mitt romneys plan rolls back regulations on banks.,0,1,0.5891666412353516,liar,50-100
"says new start, passed while clinton was secretary of state, is a treaty cutting russias nuclear arms.",0,1,0.5814616084098816,liar,100-200
obamas job approval rating is up.,0,1,0.5284565687179565,liar,0-50
a republican bill that would change john doe criminal investigations is creating exceptions in the law for politicians.,0,1,0.6085437536239624,liar,100-200
americans now support strikes (against isis) but the support for ground troops is not there. the support is very thin.,0,1,0.512300431728363,liar,100-200
people have a constitutional right to have semiautomatic rifles.,0,1,0.5911832451820374,liar,50-100
we know that every 85 visitors create one florida job.,0,1,0.5128213763237,liar,50-100
"the federal government only ordered bp to pay ""to do one of those six segments"" of sand barriers for louisiana.",0,1,0.54649817943573,liar,100-200
crime is down in arizona.,0,1,0.560950756072998,liar,0-50
president obama is actually increasing bush-era defense spending by $21 billion in the new fiscal year.,0,1,0.523436963558197,liar,100-200
"floridas proposed amendment for medical marijuana would allow people who alleged minor ailments such as muscle spasms, neck pain, back pain and even menstrual cramps (to qualify) for government-sanctioned pot-smoking.",0,1,0.5767971873283386,liar,200-500
russia and china absolutely said clearly they would not keep economic sanctions on iran if the united states walked away from the deal.,0,1,0.5619468688964844,liar,100-200
"there are no rules governing the 2016 republican convention, the rules have not been set.",0,1,0.5294561982154846,liar,50-100
abraham lincoln visited and some say even danced in (the ohio senate) chamber.,0,1,0.5854589343070984,liar,50-100
"says sen. rob portman says ted strickland earned $400,000 a year as a lobbyist after leaving ohio for washington.",0,1,0.6351615190505981,liar,100-200
it is a commitment voters take very seriously: the only incumbent in ohio to break his pledge and vote for ted stricklands income tax hike was defeated soundly on tuesday.,0,1,0.5412058234214783,liar,100-200
"nathan deal cut the hope scholarship program so that literally 100,000 georgians will not be able to go to college or get technical training that they so badly needed to raise -- you know, give them a chance at a good job.",0,1,0.5573363900184631,liar,200-500
romneycare was model for obamacare.,0,1,0.5619013905525208,liar,0-50
says romney said we should ask pakistan for permission to take a shot at osama bin laden.,0,1,0.6148993372917175,liar,50-100
"its a good sign for obamacare that in california, the proportion of kids who are signing up is the proportion of kids in the population.",0,1,0.5225229859352112,liar,100-200
"you know, we spent $3-million to study the dna of bears in montana.",0,1,0.544457197189331,liar,50-100
"400,000 oregonians have gained access to health care through the affordable care act.",0,1,0.5010086297988892,liar,50-100
says republicans want to cut education by 25 percent.,0,1,0.5520485043525696,liar,50-100
"when president obama landed in cuba on air force one, no leader was there, nobody, to greet him -- perhaps an incident without precedent in the long and prestigious history of air force one.",0,1,0.59871906042099,liar,100-200
barack obamas recess appointment of richard cordray is precisely what then-sen. obama claimed would be the wrong thing to do.,0,1,0.644034743309021,liar,100-200
"you know, when this thing first hit, i signed a declaration of emergency for the six counties that were directly affected, impacted in the panhandle, then i extended that not long thereafter down into sarasota county.",0,1,0.5013276934623718,liar,200-500
says potential gop u.s. senate candidate tommy thompson supported obamacare,0,1,0.6076186299324036,liar,50-100
"""he didn't ask her about a lot of things she should have been asked about,"" donald trump said about lester holt. | getty post-debate, trump team hits moderator holt for 'some hostile questions' donald trump and his campaign complained tuesday morning that debate moderator lester holt targeted him for unfair questioning while neglecting to ask hillary clinton about any of her various scandals. “they were leaving all of her little goodies out. they didn't ask her about, you know, much,” trump said on fox news’s “fox and friends.” “but i was asked about my tax returns, which i've told about 500 times. but, you know, i think i did — i think i really did well when we were asked normal questions. i think i did really well in answering those questions, but those questions are not answerable in a positive light.” story continued below still, trump was upbeat overall about the debate, which he said “went really well” despite “some hostile questions.” the manhattan billionaire gave holt a c+ for his performance as moderator, praising him for his issue-based questions in the first 45 minutes of the debate but attacking him as biased for a series of more direct questions about a housing discrimination lawsuit filed against trump’s real estate company in the 1970s, even though it was clinton who brought up the justice department lawsuit. “i didn’t think he did a bad job. you know, when you look at it, you watch the last four questions, he hit me on birther, he hit he on a housing deal from many years ago that i settled with no recourse and no guilt. he asked me about that,” trump said. “that's a beauty to be asked, you know, 40-year-old lawsuit, or older. i just hate to say it’s older because then you’ll know, then [fox news anchor ainsley earhardt] will say “’wow i didn’t know trump was that old.’ hey, she’ll be unimpressed.” “well, he didn't ask her about the emails at all. he didn't ask her about her scandals. he didn't ask her about the benghazi deal that she destroyed,” he said. “he didn't ask her about a lot of things she should have been asked about. i mean, you know, there's no question about it. he didn't ask about her foundation.” attacking holt became a running theme from trump's campaign tuesday morning, as both his running mate and campaign manager took to the morning shows to criticize the moderator. ""i was disappointed that lester did not get into some of the issues that had been in so much of the forefront of hillary clinton’s candidacy – the fbi investigation, pay to play, the whole disastrous events that took place in benghazi and libya – that never came up,"" gop vice presidential candidate mike pence said on good morning america. trump's campaign manager kellyanne conway took a similar line, saying on cnn tuesday that there were topics she wished holt would have raised. “i just would have liked to have heard more about benghazi or e-mails or the clinton foundation since these are very clearly in the news,"" she said. ""you know, one of our guests last night was mark geist, not mark cuban, mark geist, who's a benghazi hero and survivor. and you know, he was within several feet or yards of them and i think it's a good reminder to be americans of what her record is on that particular issue."" while the republican nominee insisted that he had outperformed clinton at the debate, he said that he struggled throughout the night with a defective microphone that made him difficult to hear for the audience in the debate hall. trump suggested that perhaps his microphone, which he said worked perfectly earlier in the day, had been tampered with. “i had a problem with a microphone that didn't work. i don’t know if you saw that in the room, but my microphone was terrible. i wonder, was it set up that way on purpose,” he said. “my microphone, in the room they couldn't hear me, you know, it was going on and off. which isn't exactly great. i wonder if it was set up that way, but it was terrible.” asked if clinton had successfully managed to get under his skin during their 90-minute back-and-forth, trump said she had not until the end of the debate, when the former secretary of state brought up miss universe winner alicia machado, who trump called “miss piggy” and “miss housekeeping” because of her latin heritage. addressing trump directly about the name-calling, clinton said, “donald, she has a name. her name is alicia machado. and she has become a us citizen and you can bet she is going to vote this november."" “i know that person, that person was a miss universe person, and she was the worst we ever had. the worst, the absolute worst. she was impossible, and she was a miss universe contestant and ultimately a winner who they had a tremendously difficult time with as miss universe,” he said. “she was the winner, and, you know, she gained a massive amount of weight, and it was a real problem. we had a real problem. not only that, her attitude, and we had a real problem with her, so hillary went back into the years and she found this girl. this was many years ago, and found the girl and talked about her like she was mother teresa and it wasn't quite that way, but that's okay. hillary has to do what she has to do.” authors:",0,1,0.6104202270507812,fakenewsnet,>=5000
"jeff mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.",0,1,0.6122475266456604,liar,100-200
