text,true_label,predicted_label,prob_real,prob_fake,source_dataset,length_bin
"when you were casting your vote for republicans, brian kemp was voting for democrats. message-machine,voting-record doug-macginnitie sandy springs city councilman georgia republican 1 1 0 0 0 a campaign commercial 789.json half-true i want to give every american a $5,000 refundable tax credit.""",1,0,0.6804848238016181,0.3195151761983819,liar,200-500
"any child born prematurely, according to the president, in his own words, can be killed.",1,0,0.6827231283076436,0.3172768716923564,liar,50-100
"thirty-seven percent of central falls retired police officers and firefighters are out on disability pensions; in most municipalities, about 5 percent of retirees collect disability pensions.",1,0,0.7878583228449939,0.2121416771550061,liar,100-200
"the working tax cut created over 40,000 new jobs in just the last four years.",1,0,0.6079336688713437,0.3920663311286563,liar,50-100
"in arizona, there are only one and a half (border patrol) agents per every 10 square miles.",1,0,0.6695245596093806,0.3304754403906194,liar,50-100
says obama flip-flopped on withdrawing troops from iraq.,1,0,0.7282742444646029,0.2717257555353971,liar,50-100
"the wic program is an incredibly cost effective program, serving nearly 10 million americans each year and costing less than $100 per person. in my district, more than 18 percent of residents suffer from food insecurity and depend on wic to make ends meet.",1,0,0.8482509984799391,0.1517490015200609,liar,200-500
saypresident george w. bush borrowed $1.37 trillion of social security surplus revenue to pay for his tax cuts for the rich and his war in iraq and never paid it back.,1,0,0.5427581386643321,0.4572418613356678,liar,100-200
says the vaccine to prevent hpv can cause mental retardation.,1,0,0.5157713702315517,0.4842286297684482,liar,50-100
the auto companies have now repaid taxpayers every dime and more of what my administration invested in.,1,0,0.7228460733935528,0.2771539266064472,liar,100-200
"as we near the 10th anniversary of the 9/11 terrorist attacks, we should not forget that some of the hijackers used new jersey drivers licenses to board those aircraft.",1,0,0.6609130160871755,0.3390869839128245,liar,100-200
''i have received more contributions than any other candidate in the race republican or democrat.'',1,0,0.6260397562093558,0.3739602437906442,liar,50-100
says the simpson-bowles deficit reduction proposal urged raising $2 trillion in new revenue.,1,0,0.5076538076886858,0.4923461923113141,liar,50-100
"71k shares share this story new jersey’s despised republican governor chris christie is in scalding hot water as the top state legislators are now looking into filing articles of impeachment against him if he is found guilty of having orchestrated the closing of the george washington bridge in order to punish a political rival. christie has been ordered to produce personal emails related to the “bridgegate” scandal by a judge, as wnyc reports: the decision on impeachment will be up to democratic speaker vincent prieto and if he gives the go-ahead, the assembly judiciary committee would begin the process.it takes a majority of the 80-member assembly to vote articles of impeachment. if it passes the democrat-controlled body, the trial would be in the senate, where two-thirds of senators would be needed to convict. although democrats hold a majority in the senate, they would need three republican senators to join them if all democrats vote to convict. chris christie is also republican presidential’s nominee donald trump’s transition team chairperson. just four days ago, federal prosecutors pointed the finger at christie at the start of a federal trial involving three senior aides to the governor, accusing christie of being deeply involved in the political retribution plot to shut down the george washington bridge to new york city, which resulted in the death of one person in an ambulance as enormous traffic jams stranded hundreds of thousands of motorists on one of the world’s busiest bridges. governor christie was trump’s most authoritative surrogate, as well as the first major “conservative” republican endorser, in a move which most assumed meant that his political career was over inasmuch as his public service career now depended on trump’s benefaction. going from a multi-year flirtation with running for the highest office to endorsing trump last march in a widely mocked ceremony then represented a stunning level of political debasement coming from the governor. famously, chris christie once lied for two hours straight to a nationally televised press conference, which you can see below in its painstaking detail. it’s have cued it to 1:43 so you can watch the republican governor’s the flat out denial of any knowledge of bridgegate which he gave on january 9th, 2014, just two short months after his re-election, and four months after the scandal which delayed ambulances and emergency services. bridegate literally gridlocked an entire town. last week it was revealed that governor christie was actually informed personally about bridgegate at the 9/11 memorial ceremony in 2013 from his senior aides, and stood by, and did nothing, though his aides knew about it and called him out for lying to everyone in their electronic messages. the republican governor once thought to be the future of the party is about to be booted from office by his self-defeating act of lying about his administration’s bare knuckle political bullying. we will watch this story closely, and await the reaction of republican nominee donald trump the impeachment charges christie is facing, because the new jersey governor is one of the pillars of this year’s republican presidential campaign. watch his shame: add your name to millions demanding that congress take action on the president’s crimes. impeach donald trump!",1,0,0.7911015797338147,0.2088984202661853,fakenewsnet,500-5000
"state budget cuts for local schools resulted in nearly 4,000 educator layoffs",1,0,0.6002127600425056,0.3997872399574944,liar,50-100
"in 2011, carlos lpez-cantera staunchly supported a florida bill modeled after arizonas immigration law",1,0,0.654933736394761,0.3450662636052389,liar,100-200
says hillary clinton makes more per hour at a speaking gig than the average ceo does in a year.,1,0,0.5956469128285814,0.4043530871714186,liar,50-100
"pope francis uses a modest compact car to get around, while creflo dollar drives an expensive sports car.",1,0,0.7160943857693078,0.2839056142306922,liar,100-200
"the 2011 rebuild america jobs act would have cost the average american family $1,000 a year while making no significant impact to fix our infrastructure and roads.",1,0,0.7316321913994203,0.2683678086005797,liar,100-200
says saddam hussein had a 10-year relationship with al-qaida.,1,0,0.5111919581704077,0.4888080418295922,liar,50-100
half of all hospitalized seniors are suffering from malnutrition so severe that it either caused their illness or it prevents them from getting better.,1,0,0.5204603342179498,0.4795396657820502,liar,100-200
"according to the cdc, 110 million americans now have a sexually transmitted illness.",1,0,0.6965577065884326,0.3034422934115673,liar,50-100
"in every poll, john cornyn always loses to any conservative the voters have heard about.",1,0,0.5340587117839589,0.4659412882160411,liar,50-100
governors proposed budget raids k-12 school funds to grow dhs again.,1,0,0.6712363464263944,0.3287636535736056,liar,50-100
house republicans just passed a bill that makes it legal for single mothers to be fired by their employers.,1,0,0.5949078068705709,0.405092193129429,liar,100-200
only 2 percent of public high schools in the country offer pe classes.,1,0,0.6485954260279332,0.3514045739720668,liar,50-100
the amount of money that we put into running our own state legislature is nearly as much as we put into the university of rhode island.,1,0,0.5061981317617694,0.4938018682382305,liar,100-200
"in states where beer is unregulated, the per capita production is significantly higher.",1,0,0.6410392890578296,0.3589607109421704,liar,50-100
"hillary's main extracurricular activity in law school was helping the black panthers, on trial in connecticut for torturing and killing a federal agent.",1,0,0.5242788462364041,0.4757211537635959,liar,100-200
i started the whole year as a senior on the university of illinois football team and led the team in interceptions and tackles from defensive back.,1,0,0.5460104253059153,0.4539895746940847,liar,100-200
says one of the states largest governments made charging this tax one of their top priorities just this year.,1,0,0.5506429586256706,0.4493570413743294,liar,100-200
says hjm 20 was the only bill not assigned to a house committee.,1,0,0.5722202951195834,0.4277797048804166,liar,50-100
the denver post has actually hired an editor to promote pot.,1,0,0.6947487247199555,0.3052512752800445,liar,50-100
mayor fung wants to punish our childrens education by removing 12 million dollars from current funding to pay for his private charter school. your taxes would increase by between 6 and 8 percent per year.,1,0,0.6412450508856633,0.3587549491143366,liar,200-500
our federal government has lent $2 billion to the state-owned oil company of brazil to allow them to explore for oil and gas.,1,0,0.6755910630565147,0.3244089369434853,liar,100-200
wisconsin women are paid 81 cents to the dollar of a man doing the same job.,1,0,0.5726856896512531,0.4273143103487469,liar,50-100
millennials will be 75 percent of the workforce in the next 10 years.,1,0,0.583586632729091,0.416413367270909,liar,50-100
tim kaine made virginia the best state for business four years in a row.,1,0,0.5035459547513588,0.4964540452486412,liar,50-100
"the z-visa that was offered in that senate bill let everybody who's here illegally, other than criminals, stay here for the rest of their lives.",1,0,0.5203540525271029,0.479645947472897,liar,100-200
"thirty million americans, including a lot of people in florida, are going to be able to get healthcare next year because of that law.",1,0,0.816066316509886,0.183933683490114,liar,100-200
"says ron johnson is benefiting from several super pacs, i am not.",1,0,0.554314691019993,0.4456853089800069,liar,50-100
"republican (small business tax cut) bill spends $80 million for better google searches, not job creation",1,0,0.7787837566485951,0.2212162433514048,liar,100-200
the national unemployment rate has been above 8 percent for a record 36 months.,1,0,0.7574942895499702,0.2425057104500297,liar,50-100
i was pretty proud of being the only guy on the stage that ever had a job in the private sector.,1,0,0.5847388489920615,0.4152611510079385,liar,50-100
documents released from the soviet union show the soviet union started treating president ronald reagan more seriously after reagan fired the air traffic controllers.,1,0,0.5409696283975802,0.4590303716024197,liar,100-200
