text,true_label,predicted_label,prob_real,prob_fake,source_dataset,length_bin
"atlanta mayor kasim reed became a city resident in the last annexation, opening the door to his candidacy.",0,1,0.4541052832745038,0.5458947167254962,liar,100-200
eighty-three law enforcement officers have died in the line of duty this year. twenty-four of them were shot and killed in cold blood.,0,1,0.4612006508746952,0.5387993491253048,liar,100-200
most of the newspapers that endorsed alex sink also endorsed barack obama.,0,1,0.2447474323306063,0.7552525676693936,liar,50-100
says women care most about jobs and the economy,0,1,0.2241540312055933,0.7758459687944067,liar,0-50
says bernie sanders wants higher standards for toy guns than real guns.,0,1,0.4670691815653577,0.5329308184346423,liar,50-100
"says in washington, d.c., sen. richard burr took millions from special interests, went there and cashed in, voted to cut (his) own taxes and raise taxes on working folks.",0,1,0.4261051713261146,0.5738948286738854,liar,100-200
under the obama economy ... utility bills are higher.,0,1,0.4709499244619956,0.5290500755380044,liar,50-100
"hillary clinton ""agreed with (john mccain) on voting for the war in iraq.""",0,1,0.3473010339673772,0.6526989660326228,liar,50-100
"instead of fighting isis, (the saudis) have focused more on a campaign to oust iran-backed houthi rebels in yemen.",0,1,0.2995481480202147,0.7004518519797853,liar,100-200
most ags dont go to court..,0,1,0.4153286064077024,0.5846713935922976,liar,0-50
says a 1915 referendum on womens right to vote went down in new jersey. and it took the legislature to pass it.,0,1,0.374405563606652,0.625594436393348,liar,100-200
president obama in november of last year wiped away (a program) that allows for shared fingerprinting for those who are behind bars so you know who is here legally and illegally.,0,1,0.2602553256170535,0.7397446743829464,liar,100-200
monarch butterflies are becoming extinct because of increased use of crops genetically modified to withstand pesticides.,0,1,0.4865866867923955,0.5134133132076045,liar,100-200
on support for gay marriage.,0,1,0.4162699427989096,0.5837300572010904,liar,0-50
"obamacare will provide coverage for abortions, despite the presidents commitment that it would not.",0,1,0.3029858359912853,0.6970141640087146,liar,50-100
"in rhode island today, 25 percent of our households either dont have a bank account at all, or they have a bank account and theyre still relying on high-cost financial services like payday loans, pawn shop check cashing and so on.",0,1,0.432835758672989,0.5671642413270109,liar,200-500
women in barack obamas white house are earning less than men.,0,1,0.1790707369105696,0.8209292630894304,liar,50-100
says politifact has said he kept a campaign promise to toughen ethics rules.,0,1,0.4571560552639304,0.5428439447360696,liar,50-100
says donald trumps position isto roll back all of the financial regulations passed after the financial crisis.,0,1,0.4686676483232008,0.5313323516767992,liar,100-200
"lizbeth benacquisto broke election law 105 times, hiding special interest contributors.",0,1,0.4523531564464129,0.5476468435535871,liar,50-100
90 percent of fires in arizona are human-caused.,0,1,0.4806020674023709,0.5193979325976291,liar,0-50
91% of suspected terrorists who attempted to buy guns in america walked away with the weapon they wanted.,0,1,0.4402324326014828,0.5597675673985172,liar,100-200
deepwaters own testimony . . . is they said theyll create six jobs.,0,1,0.3246441880875714,0.6753558119124285,liar,50-100
hair stylists are required to undergo more government scrutiny than foreclosure consultants.,0,1,0.405867729039383,0.5941322709606169,liar,50-100
"it took us four years to balance the budget. then i gave you four surplus budgets for the first time in more than 70 years, paid $600 billion down on the national debt.",0,1,0.4982593117883422,0.5017406882116577,liar,100-200
"doctors, nurses, hospitals, even the pharmaceutical industry, (and) aarp say that health reform makes sense to do.",0,1,0.2255896918475692,0.7744103081524307,liar,100-200
"says apple ceo steve jobs told president obama that the company moved factories to china because it needed 30,000 engineers.",0,1,0.4676967567860733,0.5323032432139266,liar,100-200
cory gardner is sponsoring a bill to ban all abortions right now.,0,1,0.497512782005451,0.502487217994549,liar,50-100
"we understand that this heroin is primarily coming from mexico, over the border.",0,1,0.4789547663079605,0.5210452336920395,liar,50-100
"under a wisconsin bill, minor offenses such as violating pet leash laws, seat belt laws, parking infractions, etc., would now be arrestable offenses.",0,1,0.1429935629204382,0.8570064370795618,liar,100-200
says deborah ross supports the iran nuclear deal and the ransom it paid for hostages.,0,1,0.3820841384458319,0.6179158615541681,liar,50-100
says only four texas legislators voted against a law giving in-state tuition rates to certain illegal immigrants.,0,1,0.3729966260005694,0.6270033739994306,liar,100-200
"after a federal inquiry corroborated hillary clinton on whitewater, the next day, there was nothing in the media about it.",0,1,0.4436166235009604,0.5563833764990396,liar,100-200
up to 80 percent of small businesses will be forced to give up their current plans due to new obamacare regulations.,0,1,0.367156723586403,0.632843276413597,liar,100-200
our welfare system now consumes 42 percent of our budget.,0,1,0.4902120457493455,0.5097879542506545,liar,50-100
"trade deals are negotiated in secret and, unlike corporate interests,politicians never invite the leaders of the afl-cio or steelworkers or the mine workers to come in and sit down in these meetings.",0,1,0.4266236512007983,0.5733763487992016,liar,100-200
"the proudest accomplishment (of my tenure) was leaving the state with a $1.2 billion surplus, which was the largest wed ever had, and getting spending under control and a balanced budget.",0,1,0.4903838081988846,0.5096161918011154,liar,100-200
says 18 states and the district of columbia have voted democratic in six consecutive presidential elections.,0,1,0.3586067950088477,0.6413932049911523,liar,100-200
sharron angle voted to protect sex offenders.,0,1,0.2203167483329516,0.7796832516670483,liar,0-50
"you dont see norway losing population, and its taxes are astronomical.",0,1,0.4879529362118694,0.5120470637881306,liar,50-100
"we were one of the first states in the u.s. to build sewers, to bring the treatment plant on line.",0,1,0.3497742338665625,0.6502257661334375,liar,50-100
"under sequestration, the military was cut down to the smallest army since 1940, the smallest navy since 1915.",0,1,0.4105437460799465,0.5894562539200535,liar,100-200
"fences have not worked. the great wall of china, the berlin wall. that's not good among peoples, especially friends like the united states and mexico.",0,1,0.2632429245633541,0.7367570754366459,liar,100-200
"as a state senator in illinois, obama made sure women got equal pay for equal work.",0,1,0.3353095824513836,0.6646904175486164,liar,50-100
nine million people have lower-cost hiv/aids medicine because of the work of the clinton foundation and my husband.,0,1,0.381287150691505,0.618712849308495,liar,100-200
in malaysia many of the workers are indentured servants because their passports are taken away when they come into this country and are working in slave-like conditions.,0,1,0.4950691402041516,0.5049308597958484,liar,100-200
republican ideas on health care dont give people an option to even enroll in something that they can afford.,0,1,0.3382409429416464,0.6617590570583536,liar,100-200
"most federal employees do not have collective bargaining for benefits, nor for pay.",0,1,0.4286322474353771,0.5713677525646229,liar,50-100
"since 1999, all virginia lottery profits have been used for public education in the commonwealth for kindergarten through 12th grade.",0,1,0.4839681123168329,0.5160318876831671,liar,100-200
the nine-day deer hunt contributes more than $1.3 billion in revenue to the state of wisconsin.,0,1,0.4395735934510407,0.5604264065489593,liar,50-100
says carbon monoxide is still employed to euthanize dogs and cats in 29 texas animal shelters.,0,1,0.3897687723485661,0.6102312276514339,liar,50-100
president obama has said he is going to cut veterans benefits.,0,1,0.4029199719736843,0.5970800280263157,liar,50-100
"whether you like to admit it or not, half our general revenue goes to education.",0,1,0.4791707194042619,0.5208292805957381,liar,50-100
says the high-speed rail project provides short-term jobs.,0,1,0.2563821810279539,0.743617818972046,liar,50-100
"boston is just 60 minutes away and its offering subsidies to developers who can charge higher rent than you can get in providence while construction costs are more or less equal. as a result, the boston skyline is completely dominated by the cranes.",0,1,0.2991692726577883,0.7008307273422116,liar,200-500
"in muslim countries, under the sharia, there is a death penalty for blaspheming mohammad.",0,1,0.3691951882989414,0.6308048117010586,liar,50-100
barack obama ... 96 percent of his votes have been solely along party line.,0,1,0.4903738481896391,0.5096261518103609,liar,50-100
says george lemieux was one of two republicans who voted for president barack obamas jobs bill.,0,1,0.2303900682855997,0.7696099317144003,liar,50-100
an amendment inserted by lawmakers into the state budget exempts scientific researchers from all state animal cruelty laws.,0,1,0.4563573565146073,0.5436426434853927,liar,100-200
"says in chicago, we take more guns off the streets than new york or l.a.",0,1,0.4266720631331535,0.5733279368668465,liar,50-100
"the affordable care act is a major reason why weve seen 50,000 fewer preventable patient deaths in hospitals.",0,1,0.4792205847073405,0.5207794152926595,liar,100-200
"a texas law requires every high school to have a voter registrar and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote.",0,1,0.3803703322837263,0.6196296677162737,liar,100-200
"the reason why cubans dont have access to 21st century telecommunications like smart phones, like access to the internet is because it is illegal in cuba.",0,1,0.3581103249677674,0.6418896750322326,liar,100-200
on tax breaks for businesses,0,1,0.3997252640243113,0.6002747359756887,liar,0-50
says craig huey called planned parenthood a murder mill.,0,1,0.4399174667698545,0.5600825332301455,liar,50-100
"says she has bipartisan support, including 53 sheriffs throughout the state, democrats and republicans.",0,1,0.3998814049260102,0.6001185950739898,liar,100-200
online voter registration is a more secure way of doing voter registration.,0,1,0.2540005141140362,0.7459994858859638,liar,50-100
i still live in the same working-class neighborhood i grew up in.,0,1,0.4283134499551727,0.5716865500448273,liar,50-100
"says john raese said he wants 1,000 laser systems put in the sky, and we need it right now.",0,1,0.4780690274422846,0.5219309725577154,liar,50-100
"current projections indicate that medicare will go bankrupt by 2017, while social security will bottom out by 2037.",0,1,0.4150454343103182,0.5849545656896817,liar,100-200
"the clinton foundation took steps that went above and beyond all legal requirements and, indeed, all standard requirements followed by every other charitable organization.",0,1,0.3244515514872271,0.6755484485127728,liar,100-200
says mitt romneys plan rolls back regulations on banks.,0,1,0.4385976106111001,0.5614023893888999,liar,50-100
"says new start, passed while clinton was secretary of state, is a treaty cutting russias nuclear arms.",0,1,0.414818554808804,0.585181445191196,liar,100-200
obamas job approval rating is up.,0,1,0.4764654627315601,0.5235345372684399,liar,0-50
a republican bill that would change john doe criminal investigations is creating exceptions in the law for politicians.,0,1,0.4441180560299396,0.5558819439700604,liar,100-200
congress is bewildered at the scope and reach of our spying apparatus but in 2008 and 2012 explicitly rejected an amendment calling for more disclosure.,0,1,0.4479573030183399,0.5520426969816601,liar,100-200
says texas is last in workers compensation coverage.,0,1,0.4982300732147394,0.5017699267852606,liar,50-100
says max carries 30 percent of evening rush-hour commuters traveling from downtown on the sunset and banfield freeways.,0,1,0.3793586020998585,0.6206413979001415,liar,100-200
"says according to the fbi, more people are killed each year with hammers and clubs than rifles.",0,1,0.3579902878449461,0.6420097121550539,liar,50-100
we know that every 85 visitors create one florida job.,0,1,0.354477595890116,0.6455224041098839,liar,50-100
"the federal government only ordered bp to pay ""to do one of those six segments"" of sand barriers for louisiana.",0,1,0.4824342708731769,0.5175657291268231,liar,100-200
this president has offered fewer executive actions than almost any other president preceding his presidency in recent history.,0,1,0.4114270965073741,0.5885729034926259,liar,100-200
crime is down in arizona.,0,1,0.4710872722015139,0.5289127277984861,liar,0-50
"floridas proposed amendment for medical marijuana would allow people who alleged minor ailments such as muscle spasms, neck pain, back pain and even menstrual cramps (to qualify) for government-sanctioned pot-smoking.",0,1,0.383788851093943,0.616211148906057,liar,200-500
russia and china absolutely said clearly they would not keep economic sanctions on iran if the united states walked away from the deal.,0,1,0.3692549858058894,0.6307450141941106,liar,100-200
romneycare was model for obamacare.,0,1,0.2043538230455854,0.7956461769544145,liar,0-50
"its a good sign for obamacare that in california, the proportion of kids who are signing up is the proportion of kids in the population.",0,1,0.2280662763339251,0.7719337236660748,liar,100-200
"walking in the door (sonia sotomayor) would bring more experience on the bench, and more varied experience on the bench, than anyone currently serving on the united states supreme court had when they were appointed.",0,1,0.3730451936610499,0.6269548063389501,liar,200-500
2014 midterm election spending by the left and the right are both equal.,0,1,0.4912937231773965,0.5087062768226035,liar,50-100
"says ted strickland in this campaign bragged about his a-plus rating with the nra. ... he has said he has a mixed and spotty record on this issue and that he can be criticized for it. those are his words, not mine. so i dont know where he is on this issue.",0,1,0.4266028651326932,0.5733971348673068,liar,200-500
"you know, when this thing first hit, i signed a declaration of emergency for the six counties that were directly affected, impacted in the panhandle, then i extended that not long thereafter down into sarasota county.",0,1,0.4383226284908186,0.5616773715091814,liar,200-500
says nevadans will have a double-digit hike in their obamacare premiums for the year and 10 of nevadas 16 counties will only have one obamacare...exchange insurer,0,1,0.2851735726525134,0.7148264273474866,liar,100-200
"""he didn't ask her about a lot of things she should have been asked about,"" donald trump said about lester holt. | getty post-debate, trump team hits moderator holt for 'some hostile questions' donald trump and his campaign complained tuesday morning that debate moderator lester holt targeted him for unfair questioning while neglecting to ask hillary clinton about any of her various scandals. “they were leaving all of her little goodies out. they didn't ask her about, you know, much,” trump said on fox news’s “fox and friends.” “but i was asked about my tax returns, which i've told about 500 times. but, you know, i think i did — i think i really did well when we were asked normal questions. i think i did really well in answering those questions, but those questions are not answerable in a positive light.” story continued below still, trump was upbeat overall about the debate, which he said “went really well” despite “some hostile questions.” the manhattan billionaire gave holt a c+ for his performance as moderator, praising him for his issue-based questions in the first 45 minutes of the debate but attacking him as biased for a series of more direct questions about a housing discrimination lawsuit filed against trump’s real estate company in the 1970s, even though it was clinton who brought up the justice department lawsuit. “i didn’t think he did a bad job. you know, when you look at it, you watch the last four questions, he hit me on birther, he hit he on a housing deal from many years ago that i settled with no recourse and no guilt. he asked me about that,” trump said. “that's a beauty to be asked, you know, 40-year-old lawsuit, or older. i just hate to say it’s older because then you’ll know, then [fox news anchor ainsley earhardt] will say “’wow i didn’t know trump was that old.’ hey, she’ll be unimpressed.” “well, he didn't ask her about the emails at all. he didn't ask her about her scandals. he didn't ask her about the benghazi deal that she destroyed,” he said. “he didn't ask her about a lot of things she should have been asked about. i mean, you know, there's no question about it. he didn't ask about her foundation.” attacking holt became a running theme from trump's campaign tuesday morning, as both his running mate and campaign manager took to the morning shows to criticize the moderator. ""i was disappointed that lester did not get into some of the issues that had been in so much of the forefront of hillary clinton’s candidacy – the fbi investigation, pay to play, the whole disastrous events that took place in benghazi and libya – that never came up,"" gop vice presidential candidate mike pence said on good morning america. trump's campaign manager kellyanne conway took a similar line, saying on cnn tuesday that there were topics she wished holt would have raised. “i just would have liked to have heard more about benghazi or e-mails or the clinton foundation since these are very clearly in the news,"" she said. ""you know, one of our guests last night was mark geist, not mark cuban, mark geist, who's a benghazi hero and survivor. and you know, he was within several feet or yards of them and i think it's a good reminder to be americans of what her record is on that particular issue."" while the republican nominee insisted that he had outperformed clinton at the debate, he said that he struggled throughout the night with a defective microphone that made him difficult to hear for the audience in the debate hall. trump suggested that perhaps his microphone, which he said worked perfectly earlier in the day, had been tampered with. “i had a problem with a microphone that didn't work. i don’t know if you saw that in the room, but my microphone was terrible. i wonder, was it set up that way on purpose,” he said. “my microphone, in the room they couldn't hear me, you know, it was going on and off. which isn't exactly great. i wonder if it was set up that way, but it was terrible.” asked if clinton had successfully managed to get under his skin during their 90-minute back-and-forth, trump said she had not until the end of the debate, when the former secretary of state brought up miss universe winner alicia machado, who trump called “miss piggy” and “miss housekeeping” because of her latin heritage. addressing trump directly about the name-calling, clinton said, “donald, she has a name. her name is alicia machado. and she has become a us citizen and you can bet she is going to vote this november."" “i know that person, that person was a miss universe person, and she was the worst we ever had. the worst, the absolute worst. she was impossible, and she was a miss universe contestant and ultimately a winner who they had a tremendously difficult time with as miss universe,” he said. “she was the winner, and, you know, she gained a massive amount of weight, and it was a real problem. we had a real problem. not only that, her attitude, and we had a real problem with her, so hillary went back into the years and she found this girl. this was many years ago, and found the girl and talked about her like she was mother teresa and it wasn't quite that way, but that's okay. hillary has to do what she has to do.” authors:",0,1,0.3767633226224421,0.6232366773775578,fakenewsnet,>=5000
"47 - new provisions obamacare charges the irs with implementing, according to the government accountability office.",0,1,0.2615505084833609,0.7384494915166391,liar,100-200
"says the health care reform bill was paid for, in part, by taking money from students and the student loan system.",0,1,0.3460565527905189,0.653943447209481,liar,100-200
"the federal budget bill reauthorizes the overseas private investment corporation, which provides taxpayer dollars so that the four seasons hotel can build a resort in turkey.",0,1,0.4530224433507513,0.5469775566492486,liar,100-200
"statistics show that more people at this time telecommute than they ride carpools, mass transit, bicycle or walk.",0,1,0.44294967447719,0.55705032552281,liar,100-200
says more than 2 million oregonians have received important medical services because of his health plan.,0,1,0.398826917369916,0.601173082630084,liar,100-200
says marcorubio voted to slash school funding by billions of dollars and would eliminate the department of education.,0,1,0.4689690852221506,0.5310309147778494,liar,100-200
"when i was mayor of new york city, i encouraged adoptions. adoptions went up 65-70 percent. abortions went down 16 percent.",0,1,0.4821983929894204,0.5178016070105795,liar,100-200
the fbi is involved in an investigation about people in the rio grande valley who are using cocaine to buy votes.,0,1,0.3455066241696607,0.6544933758303393,liar,100-200
"a family of four can make up to $88,000 a year and still get a subsidy for health insurance under the new federal health care law.",0,1,0.4061558312272969,0.5938441687727031,liar,100-200
the 2006 massachusetts health care law has added (only) about 1 percent to our state budget.,0,1,0.4273342984028797,0.5726657015971203,liar,50-100
the first installment of health care reform ... will raise the deficit by $250 billion.,0,1,0.3263847085857191,0.6736152914142809,liar,50-100
"and by the way, when i was governor, i did make the payment into the pension fund.",0,1,0.4637601297221938,0.5362398702778062,liar,50-100
budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs.,0,1,0.2620173612291807,0.7379826387708193,liar,100-200
the treaty of tripoli signed by president john adams was his outreach to muslims.,0,1,0.2019728297267828,0.7980271702732171,liar,50-100
the stock market does better when you have a democratic president in the white house.,0,1,0.2256909399940353,0.7743090600059647,liar,50-100
"you can hire lots of bureaucrats. thats what the presidents done. hes added 135,000 people to the government workforce.",0,1,0.4270397275523488,0.5729602724476511,liar,100-200
bruce rauner is of record that he will fully support the trump candidacy. its documented. its available.,0,1,0.4477168780662929,0.5522831219337071,liar,100-200
"says his elections proposal would allow a potential of 168 hours (of early voting), which i think is the most weve ever had.",0,1,0.462790513681464,0.5372094863185359,liar,100-200
"if you like your health care plan, you can keep your health care plan.",0,1,0.2259617829313472,0.7740382170686527,liar,50-100
"every poll you see, the overwhelming majority of people want [e-verify].",0,1,0.4904154069104397,0.5095845930895603,liar,50-100
zika mosquitoes cant catch me.,0,1,0.3784712893178285,0.6215287106821715,liar,0-50
says u.s. rep. steve southerland voted to keep the shutdown going.,0,1,0.2221538065500992,0.7778461934499008,liar,50-100
the budget for the consumer financial protection bureau is only about 1 percent of the amount banks generate just from late fees and overdraft fees.,0,1,0.469673142251047,0.5303268577489529,liar,100-200
"says democrat hank gilbert has a criminal conviction for theft, has multiple years of unpaid taxes, has multiple tax liens and fines, unsafe driving convictions (and) has recently been accused of taking a bribe and is on record lying to the press this year about his criminal record.",0,1,0.4372998527893692,0.5627001472106308,liar,200-500
anyone can die of a toothache.,0,1,0.3485833711118131,0.6514166288881869,liar,0-50
